    101806	    1273	   -4300
    101807	    1273	    -100
    101808	    1273	    -500
    101813	    1273	    -500
    101813	    1273	    -300
    101815	    1273	    -700
    101816	    1273	    -400
    101816	    1274	     200
    101816	    1273	    -500
    101818	    1273	    -700
    101820	    1273	   -1000
    101821	    1273	    -500
    101822	    1273	   -5200
    101822	    1273	    -300
    101823	    1273	    -500
    101823	    1273	    -282
    101823	    1273	    -100
    101823	    1273	    -218
    101824	    1274	     400
    101824	    1273	    -100
    101825	    1273	    -282
    101825	    1273	   -1000
    101825	    1273	    -200
    101825	    1273	   -1500
    101825	    1273	   -1018
    101828	    1274	     100
    101828	    1273	    -100
    101830	    1274	     100
    101831	    1274	    4200
    101832	    1274	    1700
    101834	    1274	   13415
    101834	    1274	     400
    101834	    1274	     700
    101834	    1274	    2300
    101834	    1274	    2000
    101834	    1274	     185
    101835	    1274	     815
    101835	    1274	    2785
    101836	    1273	    -100
    101837	    1274	    3215
    101837	    1274	    6000
    101837	    1274	     710
    101837	    1274	    1100
    101837	    1274	    4500
    101837	    1274	    4475
    101837	    1274	     100
    101838	    1273	    -400
    101841	    1274	      25
    101841	    1274	     500
    101841	    1274	    1475
    101843	    1273	    -400
    101844	    1273	    -100
    101845	    1274	     200
    101845	    1274	     325
    101845	    1274	     600
    101845	    1274	     100
    101845	    1274	    1000
    101845	    1274	     100
    101845	    1274	    1430
    101845	    1274	    1445
    101847	    1273	    -300
    101851	    1274	     100
    101851	    1274	     455
    101851	    1274	     400
    101851	    1274	    3500
    101851	    1274	     200
    101851	    1274	     645
    101853	    1273	    -200
    101854	    1274	     300
    101856	    1273	    -100
    101857	    1274	    2555
    101857	    1274	    2545
    101858	    1274	     100
    101859	    1273	    -200
    101859	    1273	   -1000
    101859	    1273	   -6082
    101859	    1273	   -1000
    101859	    1273	   -2918
    101901	    1274	    1200
    101902	    1273	    -200
    101903	    1273	    -300
    101906	    1273	   -1582
    101906	    1273	    -700
    101906	    1273	   -2100
    101906	    1273	     -18
    101908	    1274	    2300
    101909	    1273	    -600
    101913	    1273	    -600
    101915	    1274	     100
    101915	    1273	   -1500
    101916	    1273	   -4900
    101917	    1274	     200
    101919	    1274	     100
    101921	    1274	    2000
    101921	    1273	    -100
    101923	    1273	   -1000
    101923	    1273	    -100
    101923	    1273	    -600
    101925	    1273	   -1500
    101927	    1273	    -700
    101932	    1273	    -289
    101932	    1274	     500
    101932	    1274	    3400
    101934	    1273	   -3793
    101934	    1273	   -2207
    101936	    1274	     700
    101936	    1274	    2900
    101938	    1273	    -600
    101945	    1274	     100
    101950	    1274	     100
    101951	    1273	    -193
    101951	    1273	    -107
    101952	    1273	    -500
    101952	    1273	    -300
    101955	    1274	     200
    101956	    1274	     200
    102002	    1274	    1200
    102003	    1274	     100
    102004	    1273	     -93
    102004	    1273	    -507
    102004	    1274	    1200
    102004	    1274	    1600
    102004	    1274	     200
    102004	    1274	    6000
    102004	    1274	     400
    102004	    1274	     100
    102004	    1274	     100
    102005	    1274	    2500
    102005	    1273	   -4493
    102005	    1273	   -5000
    102005	    1273	    -100
    102005	    1273	   -5407
    102005	    1274	    1100
    102005	    1274	     200
    102005	    1274	     100
    102005	    1274	     400
    102006	    1274	    -300
    102006	    1273	   -4300
    102008	    1274	    2900
    102009	    1274	     700
    102013	    1274	     100
    102014	    1273	   -7400
    102015	    1274	    1100
    102016	    1274	      55
    102016	    1274	     245
    102017	    1274	     300
    102018	    1274	     955
    102020	    1275	     400
    102020	    1275	     600
    102020	    1275	    2000
    102020	    1275	    5800
    102020	    1275	    1000
    102020	    1275	     700
    102020	    1274	    -300
    102022	    1274	    -400
    102024	    1274	    -600
    102026	    1274	    -100
    102030	    1274	    -100
    102030	    1274	    -500
    102030	    1274	    -400
    102031	    1274	    -600
    102033	    1275	    2000
    102033	    1275	    1800
    102035	    1275	     100
    102035	    1275	    3600
    102037	    1274	    -300
    102039	    1275	     100
    102039	    1275	     100
    102039	    1275	     600
    102041	    1275	     100
    102043	    1274	   -2000
    102046	    1274	   -2700
    102046	    1274	    -100
    102046	    1274	   -1600
    102046	    1274	    -100
    102046	    1274	   -5000
    102046	    1274	    -600
    102046	    1273	   -8300
    102052	    1275	     800
    102052	    1275	    1000
    102052	    1275	    2000
    102052	    1275	    1500
    102053	    1274	    -200
    102053	    1274	   -1600
    102055	    1274	   -3400
    102055	    1274	    -100
    102055	    1274	    -200
    102055	    1274	    -100
    102055	    1274	   -2000
    102056	    1275	     300
    102057	    1275	     100
    102057	    1275	    2100
    102057	    1275	    1377
    102057	    1275	     500
    102057	    1275	    2000
    102057	    1275	     100
    102057	    1275	     100
    102057	    1275	     500
    102057	    1275	   20523
    102058	    1274	    -500
    102058	    1275	   12600
    102101	    1275	    1200
    102103	    1274	   -2000
    102105	    1275	     100
    102106	    1274	    -500
    102106	    1274	   -3900
    102109	    1275	     800
    102113	    1275	    2500
    102115	    1274	   -2600
    102115	    1274	   -3500
    102115	    1274	    -200
    102115	    1274	   -2300
    102117	    1275	     200
    102119	    1275	     100
    102123	    1275	    3000
    102125	    1274	    -400
    102125	    1274	    -300
    102126	    1274	    -500
    102128	    1275	     100
    102135	    1274	   -6000
    102136	    1275	    3600
    102136	    1274	   -1000
    102139	    1275	    3000
    102139	    1275	     600
    102141	    1275	     100
    102143	    1274	    -300
    102143	    1274	   -6000
    102146	    1274	    -100
    102147	    1275	   51577
    102147	    1275	     100
    102147	    1275	    1000
    102147	    1275	     800
    102147	    1275	    1600
    102147	    1275	    1600
    102147	    1275	     200
    102147	    1275	     100
    102147	    1275	   10000
    102147	    1275	   10000
    102147	    1275	    1200
    102147	    1275	    3000
    102147	    1275	    1000
    102147	    1275	   10000
    102147	    1275	    1900
    102147	    1275	     500
    102147	    1275	    1700
    102147	    1275	     200
    102147	    1275	     500
    102147	    1275	    1000
    102147	    1275	     100
    102147	    1275	     400
    102147	    1275	     400
    102147	    1275	     700
    102147	    1275	    2000
    102147	    1275	     200
    102147	    1275	    5000
    102147	    1275	    4900
    102147	    1275	   50000
    102147	    1275	    1000
    102147	    1275	     700
    102147	    1275	    6423
    102148	    1274	   -5100
    102148	    1274	    -300
    102148	    1274	    -600
    102148	    1275	     100
    102150	    1274	    -100
    102150	    1274	   -1600
    102150	    1274	   -4300
    102151	    1274	   -1000
    102152	    1274	    -400
    102152	    1275	     100
    102156	    1275	     200
    102156	    1274	   -6000
    102158	    1274	   -6000
    102159	    1274	   -6000
    102201	    1274	   -6000
    102201	    1274	    -600
    102201	    1274	   -6100
    102202	    1275	    1200
    102202	    1274	   -6000
    102206	    1274	    -100
    102206	    1274	   -4300
    102207	    1275	    1977
    102207	    1275	    1000
    102207	    1275	     300
    102207	    1275	    1000
    102207	    1275	     200
    102207	    1275	    1923
    102208	    1274	    -100
    102208	    1275	      77
    102208	    1275	     123
    102209	    1275	     500
    102210	    1275	     200
    102213	    1275	     100
    102213	    1275	     477
    102213	    1275	    1823
    102215	    1274	   -4000
    102217	    1275	    1000
    102217	    1275	     200
    102220	    1274	    -600
    102221	    1275	     100
    102221	    1275	    6877
    102221	    1275	     200
    102221	    1275	    3900
    102221	    1275	     100
    102221	    1275	    6000
    102221	    1275	    6000
    102221	    1275	    6000
    102221	    1275	    5300
    102221	    1275	    6000
    102221	    1275	     300
    102221	    1275	     323
    102221	    1275	     900
    102222	    1274	    -300
    102223	    1274	    -600
    102230	    1275	     100
    102231	    1274	    -100
    102235	    1275	    3600
    102236	    1275	     100
    102236	    1274	    -300
    102239	    1275	     500
    102245	    1275	     477
    102245	    1275	    1723
    102247	    1275	     100
    102247	    1274	    -600
    102249	    1275	     500
    102253	    1275	     400
    102253	    1275	    1400
    102254	    1274	    -100
    102255	    1275	     300
    102259	    1275	     100
    102301	    1275	    1300
    102304	    1274	   -2500
    102304	    1274	    -100
    102304	    1274	    -200
    102307	    1274	    -300
    102307	    1274	   -1700
    102307	    1274	    -300
    102307	    1274	    -700
    102307	    1274	   -1000
    102307	    1274	    -400
    102307	    1275	     100
    102307	    1275	      77
    102307	    1275	     144
    102307	    1275	    5579
    102308	    1274	    -300
    102309	    1275	     100
    102312	    1274	   -2600
    102313	    1275	     321
    102313	    1275	    1979
    102314	    1274	    -500
    102315	    1274	    -100
    102316	    1275	    4021
    102316	    1275	    1179
    102317	    1275	     200
    102324	    1275	    1000
    102326	    1275	    1000
    102326	    1275	    2200
    102328	    1275	     100
    102330	    1275	     321
    102330	    1275	     479
    102335	    1275	     100
    102335	    1275	    3600
    102339	    1275	     300
    102339	    1275	    1500
    102340	    1274	    -600
    102351	    1275	     100
    102352	    1275	     500
    102352	    1274	    -500
    102353	    1275	     100
    102356	    1275	     200
    102356	    1274	    -300
    102358	    1275	     100
    102359	    1274	    -300
    102401	    1275	    1200
    102401	    1274	    -500
    102401	    1275	   10621
    102401	    1275	    2000
    102401	    1275	   10000
    102401	    1275	    1500
    102401	    1275	    6000
    102401	    1275	    4000
    102401	    1275	    3600
    102401	    1275	   12101
    102401	    1275	    3000
    102401	    1275	    1000
    102401	    1275	    3000
    102401	    1275	     200
    102401	    1275	     200
    102401	    1275	     300
    102401	    1275	    2500
    102401	    1275	    1500
    102401	    1275	   13000
    102401	    1275	     500
    102401	    1275	     600
    102401	    1275	     978
    102401	    1274	    -200
    102401	    1274	   -5000
    102401	    1274	    -500
    102401	    1274	    -200
    102401	    1274	    -200
    102406	    1274	   -4300
    102407	    1275	      22
    102408	    1275	    -400
    102408	    1276	    1600
    102408	    1276	     200
    102408	    1276	    5600
    102409	    1276	     300
    102411	    1275	    -278
    102411	    1275	   -1022
    102412	    1275	     -78
    102412	    1274	    -922
    102413	    1276	    2400
    102415	    1276	    1500
    102415	    1276	    2900
    102417	    1276	     300
    102418	    1276	     800
    102418	    1276	    7900
    102419	    1276	     500
    102419	    1276	     300
    102419	    1276	    1300
    102419	    1276	     200
    102421	    1276	     100
    102424	    1275	    -100
    102424	    1275	   -5000
    102424	    1275	   -2000
    102424	    1275	    -700
    102424	    1275	   -1100
    102424	    1275	   -1700
    102424	    1275	    -100
    102426	    1276	    1000
    102427	    1275	   -1000
    102427	    1275	    -500
    102427	    1274	   -5200
    102434	    1275	    -300
    102434	    1275	    -100
    102435	    1276	    3600
    102438	    1275	   -1500
    102439	    1276	     100
    102439	    1276	     200
    102440	    1275	    -300
    102445	    1276	     100
    102446	    1275	    -200
    102446	    1275	    -800
    102447	    1276	    5300
    102448	    1276	    1400
    102448	    1276	    1000
    102448	    1276	    1500
    102448	    1276	    4300
    102448	    1276	    1200
    102448	    1276	     500
    102448	    1276	    5600
    102448	    1276	    2000
    102448	    1276	     700
    102448	    1276	    1400
    102449	    1275	    -200
    102449	    1275	  -11300
    102449	    1275	   -1300
    102450	    1276	     100
    102451	    1275	    -300
    102451	    1275	   -1000
    102454	    1275	    -100
    102455	    1275	    -700
    102456	    1276	     300
    102501	    1275	    -500
    102502	    1276	    1200
    102504	    1276	     100
    102506	    1275	    -400
    102506	    1275	    -800
    102506	    1275	   -1800
    102506	    1275	    -200
    102506	    1275	   -1000
    102506	    1275	    -100
    102506	    1275	   -3100
    102508	    1276	    2800
    102509	    1276	     300
    102510	    1275	   -2000
    102513	    1276	    5000
    102513	    1276	     100
    102514	    1275	    -600
    102517	    1276	    2800
    102517	    1276	    3300
    102517	    1275	   -1000
    102518	    1276	     200
    102518	    1276	    1000
    102518	    1276	     100
    102521	    1276	    1300
    102524	    1275	   -1000
    102525	    1275	   -1000
    102526	    1275	    -100
    102527	    1275	    -300
    102528	    1276	     400
    102529	    1275	    -300
    102529	    1276	     100
    102531	    1275	   -1000
    102533	    1275	   -3000
    102533	    1275	   -1600
    102533	    1275	    -200
    102533	    1275	   -3000
    102533	    1275	   -1100
    102533	    1275	   -4100
    102535	    1276	     100
    102536	    1276	     400
    102536	    1276	    3000
    102536	    1276	     200
    102539	    1276	     300
    102540	    1276	    1600
    102540	    1276	    4000
    102540	    1276	   50000
    102540	    1276	     500
    102540	    1276	    5000
    102540	    1276	    3600
    102540	    1276	    6000
    102540	    1276	   20600
    102541	    1276	    2800
    102542	    1275	   -6000
    102548	    1275	   -6000
    102549	    1276	    2000
    102549	    1276	     400
    102551	    1275	   -6000
    102553	    1276	    1300
    102556	    1275	    -400
    102556	    1275	   -1300
    102557	    1276	     200
    102559	    1275	    -500
    102559	    1276	     100
    102601	    1276	    1200
    102604	    1276	    1000
    102605	    1276	     100
    102605	    1276	     100
    102607	    1275	   -4400
    102607	    1276	     200
    102609	    1276	   20000
    102609	    1276	     200
    102609	    1276	     200
    102611	    1275	    -100
    102614	    1276	    3500
    102614	    1276	     100
    102615	    1276	   20000
    102616	    1275	  -31200
    102616	    1275	   -5000
    102616	    1275	   -2100
    102616	    1275	  -26500
    102616	    1275	  -14200
    102616	    1275	    -100
    102616	    1275	    -200
    102616	    1275	    -400
    102616	    1275	   -6700
    102616	    1275	   -5000
    102616	    1275	    -500
    102616	    1275	   -8100
    102617	    1276	     600
    102617	    1276	     200
    102619	    1275	   -4000
    102619	    1276	     100
    102622	    1275	   -6000
    102622	    1275	   -6000
    102622	    1275	    -100
    102622	    1275	    -400
    102623	    1275	   -6000
    102624	    1275	    -600
    102624	    1275	    -300
    102626	    1275	   -6000
    102626	    1275	    -600
    102626	    1275	    -130
    102629	    1276	     100
    102632	    1275	   -6000
    102633	    1275	   -5770
    102633	    1275	    -100
    102633	    1275	    -130
    102633	    1275	   -2870
    102633	    1275	    -600
    102633	    1275	   -2530
    102635	    1276	    3300
    102635	    1276	    1000
    102635	    1276	     100
    102635	    1275	   -2870
    102635	    1275	   -3130
    102635	    1275	    -100
    102635	    1275	   -5470
    102635	    1275	    -500
    102635	    1275	     -30
    102636	    1276	     400
    102636	    1276	     200
    102636	    1276	    2000
    102636	    1276	     200
    102636	    1276	     800
    102638	    1276	     200
    102638	    1276	     900
    102638	    1275	   -3900
    102639	    1276	     300
    102640	    1276	     100
    102642	    1276	     100
    102645	    1275	   -3900
    102645	    1275	   -6000
    102649	    1276	     100
    102649	    1276	     100
    102649	    1275	    -300
    102650	    1275	    -500
    102650	    1276	     400
    102650	    1276	    1000
    102650	    1276	    1000
    102650	    1276	    1500
    102650	    1276	    1300
    102651	    1276	    2800
    102652	    1276	     100
    102654	    1275	    -500
    102657	    1276	     300
    102700	    1275	  -10000
    102701	    1275	  -12000
    102702	    1276	    1200
    102706	    1275	   -4300
    102709	    1275	    -100
    102712	    1275	    -300
    102713	    1276	     100
    102713	    1276	     100
    102713	    1276	     100
    102713	    1276	     100
    102716	    1275	    -400
    102717	    1276	     100
    102717	    1276	     200
    102718	    1276	    1300
    102718	    1276	    1000
    102718	    1276	     200
    102719	    1276	     100
    102723	    1275	    -200
    102724	    1275	    -400
    102726	    1275	    -500
    102736	    1276	    3600
    102736	    1276	     100
    102742	    1275	   -6670
    102742	    1275	   -3000
    102742	    1275	    -500
    102742	    1275	   -2800
    102742	    1275	   -1500
    102742	    1275	   -1100
    102742	    1275	    -700
    102742	    1275	    -200
    102742	    1275	    -900
    102742	    1275	   -1700
    102742	    1275	   -3000
    102742	    1275	  -16930
    102743	    1276	     100
    102744	    1275	    -600
    102745	    1276	     100
    102750	    1275	    -300
    102750	    1276	    1000
    102753	    1276	     200
    102754	    1275	    -200
    102755	    1275	    -100
    102757	    1276	     200
    102759	    1276	    5300
    102759	    1276	     100
    102800	    1275	   -4870
    102800	    1275	   -1130
    102801	    1276	    1200
    102803	    1275	    -100
    102805	    1275	   -2700
    102806	    1275	   -4400
    102807	    1276	     100
    102810	    1275	   -1400
    102811	    1275	    -270
    102811	    1275	   -3000
    102811	    1275	   -6730
    102811	    1275	    -700
    102811	    1276	     800
    102813	    1275	    -600
    102817	    1276	     200
    102817	    1275	   -6000
    102818	    1276	    6700
    102818	    1276	    1000
    102818	    1276	    1700
    102819	    1275	    -200
    102820	    1276	     100
    102821	    1275	    -300
    102823	    1275	    -100
    102823	    1275	    -600
    102828	    1275	   -4770
    102828	    1275	   -1000
    102828	    1275	   -1400
    102828	    1275	     -30
    102831	    1276	     100
    102835	    1276	     100
    102835	    1276	     300
    102835	    1276	     100
    102835	    1276	    3100
    102837	    1275	    -600
    102837	    1275	    -170
    102837	    1275	   -9000
    102837	    1275	    -830
    102838	    1275	    -700
    102838	    1276	     100
    102838	    1275	    -300
    102844	    1275	    -300
    102845	    1275	   -3700
    102851	    1276	     100
    102851	    1276	     200
    102854	    1276	     500
    102854	    1276	    3500
    102857	    1276	     300
    102857	    1275	   -1500
    102858	    1275	   -1000
    102858	    1276	     100
    102902	    1276	    1200
    102903	    1275	   -1300
    102904	    1276	     300
    102905	    1276	     600
    102905	    1276	     200
    102905	    1276	     200
    102905	    1275	    -400
    102906	    1275	   -4300
    102911	    1275	   -2000
    102912	    1275	    -400
    102914	    1276	     800
    102914	    1276	     200
    102914	    1275	   -3270
    102914	    1275	   -1000
    102914	    1275	  -60000
    102914	    1275	    -800
    102914	    1275	   -1000
    102914	    1275	   -1000
    102914	    1275	    -200
    102914	    1275	  -50000
    102914	    1275	   -2300
    102914	    1275	   -2300
    102914	    1275	   -2000
    102914	    1275	   -2000
    102914	    1275	    -600
    102914	    1275	   -1600
    102914	    1275	    -100
    102914	    1275	    -800
    102914	    1275	    -400
    102914	    1275	   -1000
    102914	    1275	     100
    102917	    1275	     200
    102918	    1275	    2400
    102921	    1275	     500
    102923	    1275	     100
    102926	    1275	   21300
    102926	    1274	    -300
    102929	    1274	    -100
    102930	    1274	    -200
    102933	    1275	    3000
    102936	    1275	    3600
    102936	    1274	    -278
    102936	    1274	   -5722
    102940	    1274	    -500
    102944	    1275	     100
    102951	    1274	   -3778
    102951	    1274	    -800
    102951	    1274	   -5000
    102951	    1274	   -1000
    102951	    1274	    -700
    102951	    1274	    -100
    102951	    1274	   -1000
    102951	    1274	   -1300
    102951	    1274	   -1000
    102951	    1274	   -2000
    102951	    1274	   -1000
    102951	    1274	   -1800
    102951	    1274	    -600
    102951	    1274	   -2000
    102951	    1274	   -1700
    102951	    1274	    -300
    102951	    1274	    -100
    102951	    1274	    -300
    102951	    1274	    -100
    102951	    1274	   -1500
    102951	    1274	   -1700
    102951	    1274	    -300
    102951	    1274	    -100
    102951	    1274	    -300
    102951	    1274	    -800
    102951	    1274	   -5777
    102952	    1274	    -300
    102952	    1275	     100
    102956	    1275	    1000
    102957	    1275	     200
    102959	    1274	    -323
    102959	    1274	    -400
    102959	    1274	    -277
    103002	    1275	    1200
    103002	    1275	    1200
    103006	    1275	     100
    103007	    1274	   -2523
    103007	    1274	   -1000
    103007	    1274	    -877
    103007	    1274	    -800
    103008	    1275	    2600
    103008	    1275	     300
    103014	    1275	    2330
    103014	    1275	     100
    103014	    1275	    2000
    103014	    1275	     500
    103014	    1275	    1000
    103014	    1275	     200
    103014	    1275	     200
    103014	    1275	     200
    103014	    1275	     200
    103014	    1275	   12370
    103015	    1275	     100
    103017	    1275	     300
    103017	    1274	  -11200
    103020	    1274	   -1000
    103021	    1275	    2400
    103022	    1274	    -300
    103025	    1274	   -1100
    103026	    1274	    -600
    103027	    1274	   -1000
    103028	    1275	     100
    103028	    1274	    -100
    103034	    1275	    4730
    103034	    1275	    5700
    103034	    1275	    6000
    103034	    1275	     100
    103034	    1275	    2000
    103034	    1275	   15800
    103034	    1275	     600
    103034	    1275	    2000
    103034	    1275	    5000
    103034	    1275	    6800
    103034	    1275	    1270
    103035	    1275	     230
    103035	    1275	    1600
    103035	    1275	     500
    103035	    1276	     800
    103035	    1276	     470
    103036	    1274	    -100
    103037	    1275	    -100
    103037	    1274	   -1833
    103042	    1274	   -1000
    103057	    1275	     300
    103057	    1274	   -1500
    103058	    1275	     100
    103101	    1275	     600
    103101	    1275	     600
    103103	    1275	    1700
    103103	    1275	    7700
    103103	    1275	    3600
    103105	    1275	   11700
    103105	    1275	   10000
    103105	    1275	    1600
    103105	    1275	     100
    103105	    1275	     500
    103105	    1275	     500
    103105	    1275	    1500
    103105	    1275	   24100
    103105	    1275	     100
    103106	    1274	   -4300
    103107	    1275	     800
    103107	    1275	     200
    103118	    1275	     200
    103118	    1275	     100
    103119	    1274	    -300
    103121	    1275	     100
    103122	    1275	    2600
    103122	    1275	     100
    103125	    1275	    1000
    103126	    1275	    6400
    103128	    1275	    2800
    103129	    1275	     100
    103130	    1275	   10400
    103130	    1275	    3000
    103130	    1275	     900
    103130	    1275	    1000
    103130	    1275	    1800
    103130	    1275	    1000
    103130	    1275	     600
    103130	    1275	    7800
    103135	    1276	    1530
    103135	    1276	    2070
    103138	    1275	   -5100
    103138	    1276	     500
    103144	    1275	    -260
    103151	    1276	     100
    103151	    1275	   -1000
    103153	    1275	    -300
    103154	    1276	     330
    103154	    1276	     170
    103155	    1275	    -300
    103155	    1275	    -900
    103157	    1276	     200
    103158	    1275	   -3700
    103201	    1275	    -200
    103201	    1275	    -500
    103202	    1276	     630
    103202	    1276	     300
    103202	    1276	     270
    103202	    1275	   -6000
    103203	    1276	    3730
    103203	    1276	     700
    103203	    1276	    8270
    103203	    1275	    -500
    103205	    1275	    -100
    103205	    1275	    -200
    103205	    1275	    -500
    103206	    1275	   -4400
    103208	    1276	    1930
    103208	    1276	    6000
    103208	    1276	     500
    103208	    1276	     270
    103211	    1276	      30
    103211	    1276	      70
    103213	    1276	     100
    103213	    1275	   -3200
    103213	    1275	   -5000
    103215	    1276	     330
    103215	    1276	     270
    103215	    1275	    -200
    103217	    1276	     200
    103217	    1276	     130
    103217	    1276	      70
    103218	    1276	     630
    103218	    1276	    1270
    103223	    1276	     100
    103224	    1275	   -1900
    103226	    1275	    -500
    103227	    1275	    -900
    103230	    1275	    -100
    103231	    1275	   -5000
    103232	    1275	   -1000
    103234	    1276	     630
    103234	    1276	    2700
    103234	    1276	     400
    103234	    1276	     500
    103234	    1276	     970
    103236	    1276	    1030
    103236	    1276	    2570
    103236	    1276	     100
    103239	    1275	    -300
    103240	    1276	     100
    103242	    1275	    -400
    103243	    1276	    1230
    103243	    1276	    1770
    103244	    1276	     100
    103246	    1276	     630
    103246	    1276	    1000
    103246	    1276	    2870
    103246	    1275	    -500
    103247	    1275	   -4300
    103250	    1276	    2130
    103250	    1276	    2000
    103250	    1276	   13870
    103255	    1275	    -100
    103256	    1275	    -400
    103258	    1276	     300
    103258	    1276	   42530
    103258	    1276	    2100
    103258	    1276	    2600
    103258	    1276	     800
    103258	    1276	     900
    103258	    1276	    2000
    103258	    1276	     200
    103258	    1276	    9000
    103258	    1276	     400
    103258	    1276	     200
    103258	    1276	    1200
    103258	    1276	    1000
    103258	    1276	    2000
    103258	    1276	    3000
    103258	    1276	    1570
    103301	    1276	     100
    103301	    1276	     330
    103301	    1276	     300
    103301	    1276	     570
    103303	    1276	     630
    103303	    1276	   12070
    103303	    1275	  -12906
    103305	    1276	    2000
    103305	    1275	   -4400
    103306	    1276	     100
    103306	    1276	     100
    103306	    1275	   -1700
    103310	    1276	    5730
    103310	    1276	    9670
    103311	    1276	     900
    103311	    1275	    -200
    103314	    1275	    -500
    103315	    1275	    -400
    103316	    1275	   -1500
    103317	    1276	     300
    103325	    1275	    -100
    103326	    1276	    6000
    103327	    1275	    -300
    103328	    1276	     100
    103331	    1275	    -800
    103335	    1276	     100
    103336	    1276	    3600
    103337	    1275	    -800
    103341	    1276	    2400
    103345	    1276	    3000
    103347	    1275	   -2134
    103347	    1275	    -200
    103347	    1275	   -1000
    103347	    1275	    -300
    103347	    1275	    -400
    103347	    1275	    -300
    103347	    1275	    -666
    103348	    1275	    -334
    103348	    1275	    -166
    103351	    1276	     800
    103352	    1276	     200
    103352	    1275	     -34
    103352	    1275	    -266
    103352	    1276	     100
    103353	    1276	    8400
    103358	    1276	    2900
    103358	    1276	     200
    103358	    1276	     100
    103402	    1276	    1200
    103403	    1276	    1200
    103404	    1276	    8830
    103404	    1276	    1000
    103404	    1276	     400
    103404	    1276	    2970
    103405	    1276	   25630
    103405	    1276	    3000
    103405	    1276	    1000
    103405	    1276	    6200
    103405	    1276	    1500
    103405	    1276	     800
    103405	    1276	    1000
    103405	    1276	    2100
    103405	    1276	    2000
    103405	    1276	     500
    103405	    1276	     200
    103405	    1276	    1000
    103405	    1276	    3000
    103405	    1276	     100
    103405	    1276	    1000
    103405	    1276	    1000
    103405	    1276	    1000
    103405	    1276	   12100
    103405	    1276	    3000
    103405	    1276	     400
    103405	    1276	   19600
    103405	    1276	    1000
    103405	    1276	     600
    103405	    1276	    2000
    103405	    1276	     100
    103405	    1276	    1600
    103405	    1276	    1000
    103405	    1276	    7570
    103406	    1275	   -1034
    103406	    1275	   -2100
    103406	    1275	   -1166
    103406	    1276	     300
    103409	    1276	      30
    103409	    1276	     200
    103409	    1276	     700
    103409	    1276	     100
    103409	    1276	    1000
    103409	    1276	    1800
    103409	    1276	     300
    103409	    1276	     600
    103409	    1276	    5000
    103409	    1276	    4000
    103409	    1276	     970
    103409	    1276	      30
    103412	    1276	    -900
    103416	    1276	    -500
    103417	    1277	     200
    103421	    1276	    -300
    103423	    1276	    -600
    103424	    1276	   -1000
    103424	    1276	   -1330
    103424	    1276	    -300
    103426	    1276	    -800
    103429	    1277	     300
    103430	    1277	     100
    103430	    1277	     300
    103436	    1277	     200
    103436	    1277	    2000
    103436	    1277	     400
    103436	    1277	    1000
    103438	    1276	   -1000
    103439	    1277	    1000
    103439	    1276	   -1000
    103440	    1276	   -1000
    103441	    1276	    -156
    103442	    1277	     200
    103442	    1277	    1000
    103445	    1277	    9000
    103445	    1277	    1000
    103445	    1277	    1800
    103446	    1277	     100
    103447	    1276	    -400
    103449	    1277	    1100
    103449	    1277	     400
    103451	    1277	     100
    103451	    1276	    -300
    103453	    1276	    -700
    103454	    1277	     700
    103454	    1277	     100
    103454	    1277	    1200
    103454	    1277	     100
    103455	    1276	    -100
    103456	    1276	    -700
    103458	    1277	     300
    103458	    1276	   -1900
    103459	    1277	    3100
    103501	    1276	    -500
    103501	    1277	    1200
    103504	    1277	    4100
    103504	    1277	    2600
    103504	    1277	    2000
    103504	    1277	    3200
    103506	    1276	    -484
    103506	    1276	   -1500
    103506	    1276	   -1000
    103506	    1276	   -3016
    103506	    1276	   -4384
    103506	    1276	     -16
    103508	    1277	    1000
    103508	    1277	     100
    103509	    1277	    2200
    103509	    1276	    -800
    103513	    1276	    -500
    103514	    1276	   -1700
    103516	    1277	     100
    103517	    1276	    -500
    103517	    1277	     200
    103519	    1276	    -300
    103519	    1277	     800
    103519	    1277	    4400
    103523	    1277	    3600
    103525	    1277	    1200
    103526	    1277	    1000
    103527	    1276	   -1600
    103529	    1276	    -100
    103529	    1277	     400
    103530	    1277	     100
    103536	    1277	    3600
    103537	    1276	   -4484
    103537	    1276	    -300
    103537	    1276	   -1100
    103537	    1276	    -116
    103538	    1277	     100
    103540	    1277	    1600
    103541	    1276	    -200
    103546	    1276	    -100
    103546	    1276	   -2000
    103547	    1277	   26400
    103547	    1277	    2000
    103547	    1277	    2000
    103547	    1277	     500
    103547	    1277	    1500
    103547	    1277	     400
    103547	    1277	     200
    103547	    1277	     300
    103547	    1277	    1000
    103547	    1277	     300
    103547	    1277	    1500
    103547	    1277	     200
    103547	    1277	    1500
    103547	    1277	     100
    103547	    1277	     500
    103547	    1277	    1500
    103547	    1277	     200
    103547	    1277	    2000
    103547	    1277	   42900
    103547	    1276	    -500
    103550	    1277	    2300
    103551	    1276	    -584
    103551	    1276	    -416
    103551	    1276	    -184
    103551	    1276	    -116
    103556	    1276	    -384
    103556	    1276	   -1116
    103556	    1277	     800
    103558	    1276	    -984
    103558	    1276	   -1900
    103558	    1276	    -716
    103558	    1277	     200
    103559	    1277	     100
    103600	    1277	    5100
    103600	    1277	     100
    103600	    1277	     600
    103600	    1277	    3200
    103601	    1276	  -10000
